id,REPORTER_NAME,Reporter_family,REPORTER_CITY,REPORTER_STATE,REPORTER_COUNTY,BUYER_NAME,BUYER_CITY,BUYER_COUNTY,NDC_NO,QUANTITY,TRANSACTION_DATE,CALC_BASE_WT_IN_GM,Product_Name,Ingredient_Name,Combined_Labeler_Name
444,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,Buyers appeared Twice,ROCHESTER,RICHMOND,60951,5,Q1-2011,3.361875,Products appeared 3 times,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
445,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,Other buyers (only appeared once),Cities appeared 3 times,OSWEGO,40603,3,Q3-2011,0.9081,HYDROCODONE BIT/ACETA 5MG/325MG USP,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
446,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,"CVS ALBANY, L.L.C.",SYRACUSE,NASSAU,59109,3,Q3-2008,2.6895,OXYCODONE.HCL/APAP 10MG/325MG TABS,OXYCODONE HYDROCHLORIDE,"Actavis Pharma, Inc."
447,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,"CVS ALBANY, L.L.C.",SYRACUSE,NASSAU,40605,10,Q4-2011,4.4825,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,OXYCODONE HYDROCHLORIDE,SpecGx LLC
448,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,"CVS ALBANY, L.L.C.",Other city (only appeared once),MONROE,53746,3,Q3-2013,0.9081,HYDROCODONE BIT./ACETAMINOPHEN TABS.,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Amneal Pharmaceuticals LLC
449,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,"CVS ALBANY, L.L.C.",Cities appeared Twice,SUFFOLK,60349,8,Q3-2014,21.516,OXYCODONE HCL 30MG USP TABLETS,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
450,"CARDINAL HEALTH 110, LLC",Cardinal Health,SYRACUSE,NY,ONONDAGA,"CVS ALBANY, L.L.C.",BUFFALO,SCHOHARIE,40603,3,Q1-2014,1.36215,HYDROCODONE BIT/ACETA 7.5MG/325MG US,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
451,AMERICAN SALES COMPANY,American Sales Company,BALTIMORE,MD,BALTIMORE,THE STOP & SHOP SUPERMARKET,NEW YORK,ORANGE,40603,1,Q1-2012,2.27025,HYDROCODO.BIT/APAP 7.5MG/750MG USP T,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
452,AMERICAN SALES COMPANY,American Sales Company,BALTIMORE,MD,BALTIMORE,THE STOP & SHOP SUPERMARKET,Other city (only appeared once),SUFFOLK,59103,1,Q2-2014,2.27025,HYDROCODONE BITARTRATE 7.5MG/ACETAMI,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
453,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,Buyers appeared Twice,Other city (only appeared once),SUFFOLK,40605,1,Q2-2012,0.672375,OXYCODONE HCL/ACETAMINOPHEN 7.5MG/32,OXYCODONE HYDROCHLORIDE,SpecGx LLC
454,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,Other buyers (only appeared once),Cities appeared Twice,SUFFOLK,59108,1,Q4-2011,3.027,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
455,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,DRUG RITE PHARMACY INC,Other city (only appeared once),ROCKLAND,59011,1,Q4-2011,1.793,OXYCONTIN (OXYCODONE.HCL) CONTROLLED,OXYCODONE HYDROCHLORIDE,Purdue Pharma LP
456,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,Other buyers (only appeared once),Cities appeared 3 times,NASSAU,60951,1,Q3-2011,0.8965,ENDOCET - 10MG OXYCODONE.HCL/325MG A,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
457,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,Other buyers (only appeared once),ROCHESTER,SUFFOLK,60951,2,Q3-2011,1.34475,Products appeared Twice,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
458,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,Other buyers (only appeared once),Other city (only appeared once),QUEENS,60349,1,Q3-2012,2.6895,OXYCODONE HCL 30MG USP TABLETS,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
459,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,Other buyers (only appeared once),Cities appeared Twice,SUFFOLK,60951,3,Q3-2006,2.6895,ENDOCET - 10MG OXYCODONE.HCL/325MG A,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
460,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,Other buyers (only appeared once),Other city (only appeared once),NEW YORK,10702,2,Q2-2012,1.793,OXYCODONE HCI 10MG TABLETS USP,OXYCODONE HYDROCHLORIDE,"KVK-Tech, Inc."
461,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,Buyers appeared Twice,BROOKLYN,KINGS,60338,1,Q4-2007,0.6054,"HYDROCODONE.BIT./ACET.,10MG & 325MG/",HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
462,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,Other buyers (only appeared once),BROOKLYN,KINGS,Codes appeared 3 Times,1,Q2-2006,0.45405,Products appeared 3 times,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
463,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,Other buyers (only appeared once),Other city (only appeared once),WESTCHESTER,60951,2,Q3-2006,1.793,ENDOCET - 10MG OXYCODONE.HCL/325MG A,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
464,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,Other buyers (only appeared once),Other city (only appeared once),DUTCHESS,10702,1,Q4-2012,0.8965,OXYCODONE HCI 10MG TABLETS USP,OXYCODONE HYDROCHLORIDE,"KVK-Tech, Inc."
465,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,Other buyers (only appeared once),BROOKLYN,KINGS,60951,4,Q4-2006,3.586,ENDOCET - 10MG OXYCODONE.HCL/325MG A,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
466,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,Other buyers (only appeared once),Other city (only appeared once),NEW YORK,40605,3,Q2-2012,1.34475,OXYCODONE HYDROCHLORIDE TABLETS 5MG,OXYCODONE HYDROCHLORIDE,SpecGx LLC
467,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,Other buyers (only appeared once),BROOKLYN,KINGS,60338,1,Q1-2012,0.45405,Products appeared 3 times,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
468,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,Other buyers (only appeared once),BROOKLYN,KINGS,60951,3,Q2-2012,2.6895,ENDOCET - 10MG OXYCODONE.HCL/325MG A,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
469,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,Other buyers (only appeared once),NORTH TONAWANDA,ULSTER,59103,1,Q4-2009,0.15135,HYDROCODONE BITARTARATE.2.5MG & ACET,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
470,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,Other buyers (only appeared once),NEW YORK,ORANGE,53746,1,Q1-2012,0.8965,OXYCODONE HCL/ACETAMINOPHEN TABS 10M,OXYCODONE HYDROCHLORIDE,Amneal Pharmaceuticals LLC
471,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,Buyers appeared Twice,ROCHESTER,RICHMOND,40605,1,Q1-2012,2.24125,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,OXYCODONE HYDROCHLORIDE,SpecGx LLC
472,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,Buyers appeared 3 times,PLATTSBURGH,QUEENS,60349,3,Q3-2012,8.0685,OXYCODONE HCL 30MG USP TABLETS,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
473,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,VALUE DRUGS EAST,Other city (only appeared once),WESTCHESTER,40605,1,Q1-2012,0.44825,OXYCODONE HYDROCHLORIDE TABLETS 5MG,OXYCODONE HYDROCHLORIDE,SpecGx LLC
474,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,VALUE DRUGS EAST,Other city (only appeared once),WESTCHESTER,Codes appeared 3 Times,1,Q4-2011,0.224125,OXYCOD.HCL/APAP;2.5MG & 325MG/TAB;BO,OXYCODONE HYDROCHLORIDE,"Endo Pharmaceuticals, Inc."
475,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,DRUG RITE PHARMACY INC,Other city (only appeared once),NEW YORK,60951,9,Q4-2012,8.0685,ENDOCET - 10MG OXYCODONE.HCL/325MG A,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
476,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,Other buyers (only appeared once),Cities appeared Twice,QUEENS,40603,1,Q2-2012,2.27025,HYDROCODO.BIT/APAP 7.5MG/750MG USP T,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
477,AMERICAN SALES COMPANY,American Sales Company,BALTIMORE,MD,BALTIMORE,THE STOP & SHOP SUPERMARKET,Other city (only appeared once),ORANGE,59103,1,Q2-2014,1.5135,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
478,AMERICAN SALES COMPANY,American Sales Company,BALTIMORE,MD,BALTIMORE,THE STOP & SHOP SUPERMARKET,Cities appeared Twice,SUFFOLK,40603,1,Q3-2012,0.6054,"HYDROCOD.BIT.& APAP,10MG/660MG/TAB",HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
479,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,Other buyers (only appeared once),Cities appeared Twice,QUEENS,40603,1,Q1-2012,1.5135,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
480,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,Buyers appeared 3 times,ROCHESTER,SUFFOLK,Other codes (only appeared once),1,Q4-2012,0.6054,Products appeared Twice,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
481,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,Other buyers (only appeared once),Other city (only appeared once),QUEENS,60338,1,Q3-2011,0.6054,HYDROCODONE BITARTRATE AND ACETA 10M,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
482,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,Other buyers (only appeared once),BROOKLYN,KINGS,60349,1,Q3-2011,2.6895,OXYCODONE HCL 30MG USP TABLETS,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
483,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,Other buyers (only appeared once),Other city (only appeared once),ROCKLAND,59011,1,Q3-2012,2.6895,OXYCONTIN 30MG OXYCODONE HCL CR TABL,OXYCODONE HYDROCHLORIDE,Purdue Pharma LP
484,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,Other buyers (only appeared once),Cities appeared 3 times,NASSAU,Codes appeared 3 Times,1,Q2-2006,0.45405,Products appeared 3 times,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
485,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,Other buyers (only appeared once),Other city (only appeared once),QUEENS,59011,1,Q1-2011,7.172,OXYCONTIN - 80MG OXYCODONE.HCL CONTR,OXYCODONE HYDROCHLORIDE,Purdue Pharma LP
486,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,Other buyers (only appeared once),BINGHAMTON,QUEENS,59011,1,Q2-2006,3.586,Products appeared 3 times,OXYCODONE HYDROCHLORIDE,Purdue Pharma LP
487,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,Other buyers (only appeared once),Cities appeared Twice,BRONX,60338,3,Q2-2007,0.408645,HYDROCODONE BIT/IBUPROFEN 7.5MG/200M,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
488,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,DRUG RITE PHARMACY INC,Cities appeared Twice,BRONX,59011,1,Q2-2011,7.172,OXYCONTIN - 80MG OXYCODONE.HCL CONTR,OXYCODONE HYDROCHLORIDE,Purdue Pharma LP
489,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,Other buyers (only appeared once),Cities appeared Twice,WESTCHESTER,40605,2,Q3-2006,4.4825,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,OXYCODONE HYDROCHLORIDE,SpecGx LLC
490,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,Other buyers (only appeared once),Cities appeared Twice,WESTCHESTER,60338,2,Q2-2012,0.9081,HYDROCODONE BITARTRATE/ACETA 7.5MG/3,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
491,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,Other buyers (only appeared once),BROOKLYN,KINGS,60951,3,Q4-2011,2.6895,ENDOCET - 10MG OXYCODONE.HCL/325MG A,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
492,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,Other buyers (only appeared once),BROOKLYN,KINGS,40603,1,Q3-2011,2.27025,HYDROCODO.BIT/APAP 7.5MG/750MG USP T,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
493,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,Buyers appeared Twice,ROCHESTER,RICHMOND,59011,1,Q4-2011,1.34475,Product only appeared once,OXYCODONE HYDROCHLORIDE,Purdue Pharma LP
494,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,Other buyers (only appeared once),WEBSTER,WESTCHESTER,Codes appeared 3 Times,1,Q1-2012,2.24125,ROXICET - OXYCODONE.HCL & ACETA 5MG/,OXYCODONE HYDROCHLORIDE,West-Ward Pharmaceuticals Corp.
495,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,Other buyers (only appeared once),BROOKLYN,KINGS,59011,3,Q3-2006,21.516,OXYCONTIN - 80MG OXYCODONE.HCL CONTR,OXYCODONE HYDROCHLORIDE,Purdue Pharma LP
496,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,Other buyers (only appeared once),Other city (only appeared once),NEW YORK,40603,1,Q2-2006,0.45405,HYDROCODONE BIT/ACETA 7.5MG/500MG US,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
497,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,Other buyers (only appeared once),BROOKLYN,KINGS,59011,2,Q1-2012,14.344,OXYCONTIN - 80MG OXYCODONE.HCL CONTR,OXYCODONE HYDROCHLORIDE,Purdue Pharma LP
498,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,Buyers appeared 3 times,BROOKLYN,KINGS,60951,6,Q1-2012,5.379,ENDOCET - 10MG OXYCODONE.HCL/325MG A,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
499,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,Other buyers (only appeared once),BROOKLYN,KINGS,40605,1,Q2-2006,0.44825,OXYCODONE HYDROCHLORIDE TABLETS 5MG,OXYCODONE HYDROCHLORIDE,SpecGx LLC
500,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,Other buyers (only appeared once),Cities appeared 3 times,NEW YORK,59011,2,Q3-2011,3.586,OXYCONTIN (OXYCODONE.HCL) CONTROLLED,OXYCODONE HYDROCHLORIDE,Purdue Pharma LP
501,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,Other buyers (only appeared once),BROOKLYN,KINGS,60951,7,Q3-2011,6.2755,ENDOCET - 10MG OXYCODONE.HCL/325MG A,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
502,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,Other buyers (only appeared once),Cities appeared Twice,QUEENS,Other codes (only appeared once),3,Q4-2006,8.0685,OXYCODONE HCL 30MG USP TABLETS,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
503,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,Buyers appeared Twice,BROOKLYN,KINGS,Other codes (only appeared once),1,Q3-2012,2.24125,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
504,KINRAY INC,Kinray Inc,WHITESTONE,NY,QUEENS,VALUE DRUGS EAST,Other city (only appeared once),WESTCHESTER,Other codes (only appeared once),1,Q3-2011,0.6054,HYDROCODONE BIT/ACETA 10MG/325MG USP,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
505,MCKESSON CORPORATION,McKesson Corporation,WEST SENECA,NY,ERIE,"RITE AID OF NEW YORK, INC.",SCHENECTADY,ERIE,Other codes (only appeared once),1,Q1-2013,0.8965,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,OXYCODONE HYDROCHLORIDE,SpecGx LLC
506,MCKESSON CORPORATION,McKesson Corporation,WEST SENECA,NY,ERIE,"RITE AID OF NEW YORK, INC.",Cities appeared Twice,ORLEANS,Other codes (only appeared once),5,Q3-2013,4.4825,OXYCODONE HCI 10MG TABLETS USP,OXYCODONE HYDROCHLORIDE,"KVK-Tech, Inc."
507,MCKESSON CORPORATION,McKesson Corporation,WEST SENECA,NY,ERIE,"WEGMANS FOOD MARKETS, INC.",Cities appeared Twice,ONONDAGA,Other codes (only appeared once),1,Q4-2012,1.5135,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
508,MCKESSON CORPORATION,McKesson Corporation,WEST SENECA,NY,ERIE,"WEGMANS FOOD MARKETS, INC.",Cities appeared Twice,CAYUGA,Other codes (only appeared once),5,Q4-2014,1.5135,HYDROCODONE BIT./ACETAMINOPHEN TABS.,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Amneal Pharmaceuticals LLC
509,MCKESSON CORPORATION,McKesson Corporation,WEST SENECA,NY,ERIE,"WEGMANS FOOD MARKETS, INC.",Cities appeared Twice,ONONDAGA,Other codes (only appeared once),3,Q1-2013,5.379,OXYCONTIN 20MG OXYCODONE HCL CR TABL,OXYCODONE HYDROCHLORIDE,Purdue Pharma LP
510,MCKESSON CORPORATION,McKesson Corporation,WEST SENECA,NY,ERIE,Buyers appeared Twice,ONEONTA,MONROE,Other codes (only appeared once),6,Q2-2012,5.379,ENDOCET - 10MG OXYCODONE.HCL/325MG A,OXYCODONE HYDROCHLORIDE,Par Pharmaceutical
511,MCKESSON CORPORATION,McKesson Corporation,WEST SENECA,NY,ERIE,"KPH HEALTHCARE SERVICES, INC.",Other city (only appeared once),ONONDAGA,Other codes (only appeared once),2,Q2-2006,7.172,Product only appeared once,OXYCODONE HYDROCHLORIDE,"Actavis Pharma, Inc."
512,MCKESSON CORPORATION,McKesson Corporation,WEST SENECA,NY,ERIE,"KPH HEALTHCARE SERVICES, INC.",Cities appeared 3 times,ONONDAGA,Other codes (only appeared once),3,Q4-2006,2.6895,OXYCODONE HYDROCHLORIDE TABLETS 5MG,OXYCODONE HYDROCHLORIDE,"Teva Pharmaceuticals USA, Inc."
513,MCKESSON CORPORATION,McKesson Corporation,WEST SENECA,NY,ERIE,"KPH HEALTHCARE SERVICES, INC.",Cities appeared 3 times,TOMPKINS,Other codes (only appeared once),2,Q2-2009,7.172,OXYCODONE HCL/ACETAMINOPHEN TABS 10M,OXYCODONE HYDROCHLORIDE,"Teva Pharmaceuticals USA, Inc."
514,MCKESSON CORPORATION,McKesson Corporation,WEST SENECA,NY,ERIE,ECKERD CORPORATION,YONKERS,CATTARAUGUS,Other codes (only appeared once),1,Q3-2008,1.34475,ROXICET - OXYCODONE.HCL & ACETA 5MG/,OXYCODONE HYDROCHLORIDE,"Xanodyne Pharmaceuticals, Inc."
515,MCKESSON CORPORATION,McKesson Corporation,WEST SENECA,NY,ERIE,ECKERD CORPORATION,STATEN ISLAND,ERIE,Other codes (only appeared once),1,Q1-2014,0.09081,Product only appeared once,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Lupin Pharmaceuticals,Inc."
516,MCKESSON CORPORATION,McKesson Corporation,WEST SENECA,NY,ERIE,ECKERD CORPORATION,HUNTINGTON STATION,BROOME,Other codes (only appeared once),2,Q4-2013,0.6054,Product only appeared once,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
517,MCKESSON CORPORATION,McKesson Corporation,WEST SENECA,NY,ERIE,ECKERD CORPORATION,NEW YORK,NIAGARA,Other codes (only appeared once),2,Q1-2013,3.586,OXYCONTIN 20MG OXYCODONE HCL CR TABL,OXYCODONE HYDROCHLORIDE,Purdue Pharma LP
518,MCKESSON CORPORATION,McKesson Corporation,WEST SENECA,NY,ERIE,Buyers appeared 3 times,Cities appeared Twice,CAYUGA,Other codes (only appeared once),4,Q1-2013,1.2108,Products appeared 3 times,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
519,MCKESSON CORPORATION,McKesson Corporation,WEST SENECA,NY,ERIE,TOPS MARKETS,Other city (only appeared once),GENESEE,Other codes (only appeared once),2,Q4-2011,1.2108,HYDROCODONE BIT/ACETA 10MG/325MG USP,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
520,MCKESSON CORPORATION,McKesson Corporation,WEST SENECA,NY,ERIE,TOPS MARKETS,Cities appeared 3 times,ONTARIO,Other codes (only appeared once),1,Q4-2011,7.172,OXYCONTIN - 80MG OXYCODONE.HCL CONTR,OXYCODONE HYDROCHLORIDE,Purdue Pharma LP
521,MCKESSON CORPORATION,McKesson Corporation,WEST SENECA,NY,ERIE,TOPS MARKETS,Other city (only appeared once),MONROE,Other codes (only appeared once),1,Q1-2013,0.44825,OXYCODONE HYDROCHLORIDE TABLETS 5MG,OXYCODONE HYDROCHLORIDE,SpecGx LLC
522,MCKESSON CORPORATION,McKesson Corporation,WEST SENECA,NY,ERIE,TOPS MARKETS,Cities appeared Twice,ERIE,Other codes (only appeared once),1,Q2-2011,2.27025,HYDROCODONE BIT/ACETA 7.5MG/500MG US,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
523,MCKESSON CORPORATION,McKesson Corporation,WEST SENECA,NY,ERIE,TOPS MARKETS,Cities appeared Twice,ORLEANS,Other codes (only appeared once),4,Q4-2011,1.8162,HYDROCODONE BIT/ACETA 7.5MG/500MG US,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
524,MCKESSON CORPORATION,McKesson Corporation,WEST SENECA,NY,ERIE,TOPS MARKETS,Other city (only appeared once),TOMPKINS,Other codes (only appeared once),1,Q2-2011,1.5135,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
525,MCKESSON CORPORATION,McKesson Corporation,WEST SENECA,NY,ERIE,"WEGMANS FOOD MARKETS, INC.",STATEN ISLAND,ERIE,Other codes (only appeared once),3,Q1-2013,1.8162,HYDROCODONE BIT/ACETA 10MG/500MG USP,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
526,MCKESSON CORPORATION,McKesson Corporation,WEST SENECA,NY,ERIE,"WEGMANS FOOD MARKETS, INC.",Cities appeared Twice,WAYNE,Other codes (only appeared once),1,Q2-2012,0.44825,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,OXYCODONE HYDROCHLORIDE,SpecGx LLC
527,ROCHESTER DRUG CO-OPERATIVE INC,Rochester Drug Co-Operative Inc,ROCHESTER,NY,MONROE,Other buyers (only appeared once),BRONX,KINGS,Other codes (only appeared once),1,Q3-2013,2.27025,HYDROCODONE BITARTRATE 7.5MG/ACETAMI,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
528,ROCHESTER DRUG CO-OPERATIVE INC,Rochester Drug Co-Operative Inc,ROCHESTER,NY,MONROE,Other buyers (only appeared once),Cities appeared Twice,CHAUTAUQUA,Other codes (only appeared once),1,Q2-2012,3.027,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
529,ROCHESTER DRUG CO-OPERATIVE INC,Rochester Drug Co-Operative Inc,ROCHESTER,NY,MONROE,Other buyers (only appeared once),Cities appeared Twice,ERIE,Other codes (only appeared once),1,Q4-2006,6.054,HYDROCODONE.BIT & ACETA  10MG & 500M,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
530,ROCHESTER DRUG CO-OPERATIVE INC,Rochester Drug Co-Operative Inc,ROCHESTER,NY,MONROE,Other buyers (only appeared once),Other city (only appeared once),STEUBEN,Other codes (only appeared once),2,Q4-2011,1.2108,HYDROCODONE BITARTRATE AND ACETA 10M,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
531,ROCHESTER DRUG CO-OPERATIVE INC,Rochester Drug Co-Operative Inc,ROCHESTER,NY,MONROE,Buyers appeared Twice,WEBSTER,ONEIDA,Other codes (only appeared once),5,Q2-2014,2.27025,HYDROCODONE BITARTRATE/ACETA 7.5MG/3,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
532,ROCHESTER DRUG CO-OPERATIVE INC,Rochester Drug Co-Operative Inc,ROCHESTER,NY,MONROE,Other buyers (only appeared once),BRONX,KINGS,Other codes (only appeared once),2,Q1-2014,0.9081,HYDROCODO.BIT/APAP 7.5MG/750MG USP T,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,SpecGx LLC
533,ROCHESTER DRUG CO-OPERATIVE INC,Rochester Drug Co-Operative Inc,ROCHESTER,NY,MONROE,Other buyers (only appeared once),BRONX,KINGS,Other codes (only appeared once),1,Q4-2013,3.027,"HYDROCODONE.BIT./ACET.,10MG & 325MG/",HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Par Pharmaceutical
534,CVS PHARMACY INC,CVS,NORTH SMITHFIELD,RI,PROVIDENCE,"CVS ALBANY, L.L.C.",Cities appeared Twice,ALBANY,Other codes (only appeared once),2,Q1-2012,0.6054,HYDROCODONE BIT./ACETAMINOPHEN TABS.,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,Amneal Pharmaceuticals LLC
535,MOORE MEDICAL LLC,Moore Medical LLC,NEW BRITAIN,CT,HARTFORD,Other buyers (only appeared once),BINGHAMTON,QUEENS,Other codes (only appeared once),1,Q3-2006,0.6054,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,"Actavis Pharma, Inc."
